candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F00130,financial_institution\amazon_barclaycard_tandc.txt,"If we increase one of our interest rates (and this isn’t caused by a change to the Base Rate) and you tell us within 60 days that you don’t accept this change When we may refuse transactions and want to end the agreement, the existing interest rate will continue to We may refuse to authorise a transaction if any of the following applies: apply until you repay your outstanding balances.",1,70,28.9,True,False,False,False,True,False,False,False,False
F00131,financial_institution\amazon_barclaycard_tandc.txt,"In this case, you won’t be • The transaction seems unusual compared with the way you normally use able to make any more transactions on your account after you give us notice your card that you don’t accept the change, and you must repay us your outstanding balances within a reasonable period.",2,52,22.3,False,False,False,False,False,False,False,False,False
F00132,financial_institution\amazon_barclaycard_tandc.txt,"The transaction seems unusual compared with the way you normally use able to make any more transactions on your account after you give us notice your card that you don’t accept the change, and you must repay us your outstanding balances within a reasonable period.",1,45,20.8,False,False,False,False,False,False,False,False,False
F00133,financial_institution\amazon_barclaycard_tandc.txt,• We reasonably suspect fraud or illegal activity • You’ve reported your card as lost or stolen 11.,2,18,12.0,True,False,False,False,False,False,False,False,False
F00134,financial_institution\amazon_barclaycard_tandc.txt,We reasonably suspect fraud or illegal activity • You’ve reported your card as lost or stolen 11.,1,17,12.0,True,False,False,False,False,False,False,False,False
F00135,financial_institution\amazon_barclaycard_tandc.txt,Changes to your promotional interest rates • We reasonably consider this is necessary to protect the security of your We won’t change any promotional interest rates during the time we’ve agreed account to keep them fixed.,1,36,18.3,False,False,False,False,True,False,False,False,False
F00136,financial_institution\amazon_barclaycard_tandc.txt,"• We reasonably believe the transaction would damage our reputation At the end of the promotional period, we’ll transfer any outstanding • We’ve told you that we don’t allow that type of transaction promotional balance to your • We need to restrict the use of your account for any of the reasons set out standard balance or your cash balance (as appropriate) and we’ll start below charging interest on it at your standard rate or any cash rate that applies.",2,80,32.8,False,False,False,False,False,False,False,False,True
F00137,financial_institution\amazon_barclaycard_tandc.txt,"We reasonably believe the transaction would damage our reputation At the end of the promotional period, we’ll transfer any outstanding • We’ve told you that we don’t allow that type of transaction promotional balance to your • We need to restrict the use of your account for any of the reasons set out standard balance or your cash balance (as appropriate) and we’ll start below charging interest on it at your standard rate or any cash rate that applies.",1,79,32.8,False,False,False,False,False,False,False,False,True
F00138,financial_institution\amazon_barclaycard_tandc.txt,"• The transaction relates to gambling, betting or gaming 12.",2,10,8.9,True,False,False,False,False,False,False,False,False
F00139,financial_institution\amazon_barclaycard_tandc.txt,"The transaction relates to gambling, betting or gaming 12.",1,9,8.9,True,False,False,False,False,False,False,False,False
F00140,financial_institution\amazon_barclaycard_tandc.txt,"Changes to the other terms and conditions (not Also, we may refuse a transaction if there’s a risk you’ll go over either your including interest rates) credit limit or your cash limit.",1,32,14.6,False,False,False,False,True,False,False,False,True
F00141,financial_institution\amazon_barclaycard_tandc.txt,"By ‘cash limit’ we mean the limit on the value As well as the changes to interest rates described above, we may make of transactions that get allocated to your cash balance.",1,32,13.5,False,False,False,False,True,False,False,False,True
F00142,financial_institution\amazon_barclaycard_tandc.txt,This might not be the changes to other terms and conditions of this agreement (including fees) for same as your credit limit.,1,22,10.2,False,False,False,False,True,False,False,False,False
F00143,financial_institution\amazon_barclaycard_tandc.txt,"If we authorise a transaction that would take you any of the following reasons: over your cash limit or your credit limit, it doesn’t mean we’ve agreed to an • If we reasonably consider that it makes the terms easier to understand or increase in your limit.",1,47,20.6,False,False,False,False,True,False,False,False,True
F00144,financial_institution\amazon_barclaycard_tandc.txt,"fairer to you If we refuse a transaction but you’re not sure why, you can get in touch with • If we reasonably consider that the change will benefit you or isn’t to your us to find out.",2,38,14.5,False,False,False,False,False,False,False,False,False
F00145,financial_institution\amazon_barclaycard_tandc.txt,"If we refuse a transaction but you’re not sure why, you can get in touch with • If we reasonably consider that the change will benefit you or isn’t to your us to find out.",1,35,13.3,False,False,False,False,False,False,False,False,False
F00146,financial_institution\amazon_barclaycard_tandc.txt,"If we refuse a transaction, this agreement will continue, and we disadvantage and wouldn’t cost you any more won’t be responsible for any loss or damages caused as a result.",1,30,15.4,False,False,False,False,False,False,False,True,False
F00147,financial_institution\amazon_barclaycard_tandc.txt,"• To reflect reasonable changes to the way we run our business because Restricting the use of your account of a change in the banking or financial system, in technology, or in the systems we use We may prevent or limit the use of your account, stop service providers from making payments on your behalf, or end your ability to borrow more under • To reflect legal or regulatory requirements that apply to us this agreement, if we reasonably consider this is necessary for any of the Any change that we make will be reasonably proportionate to the effect the following reasons: change has on us.",1,106,44.0,False,False,False,False,True,False,False,False,False
