candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C00125,financial_institution\amazon_barclaycard_tandc.txt,so How we charge interest that we can contact you.,1,10,2.5,False,False,False,False,False,False,False,True,False
C00126,financial_institution\amazon_barclaycard_tandc.txt,so How we charge interest that we can contact you. We may close your account if you’re living overseas We work out how much interest we charge each month using a simple or if you ask us to communicate with you using a Post Office box address.,2,47,9.1,False,False,False,False,False,False,False,True,False
C00127,financial_institution\amazon_barclaycard_tandc.txt,We may close your account if you’re living overseas We work out how much interest we charge each month using a simple or if you ask us to communicate with you using a Post Office box address.,1,37,14.8,False,False,False,False,False,False,False,True,False
C00128,financial_institution\amazon_barclaycard_tandc.txt,We may close your account if you’re living overseas We work out how much interest we charge each month using a simple or if you ask us to communicate with you using a Post Office box address. interest rate.,2,39,15.7,False,False,False,False,True,False,False,True,False
C00129,financial_institution\amazon_barclaycard_tandc.txt,interest rate.,1,2,2.9,False,False,False,False,True,False,False,False,False
C00130,financial_institution\amazon_barclaycard_tandc.txt,interest rate. Your interest is calculated on a daily basis and added to your We’ll give you notice in line with these terms and conditions if we do this.,2,29,12.0,False,False,False,False,True,False,False,False,False
C00131,financial_institution\amazon_barclaycard_tandc.txt,Your interest is calculated on a daily basis and added to your We’ll give you notice in line with these terms and conditions if we do this.,1,27,11.1,False,False,False,False,False,False,False,False,False
C00132,financial_institution\amazon_barclaycard_tandc.txt,Your interest is calculated on a daily basis and added to your We’ll give you notice in line with these terms and conditions if we do this. account each month on the date we produce your monthly statement.,2,38,8.0,False,False,False,False,False,False,False,False,False
C00133,financial_institution\amazon_barclaycard_tandc.txt,account each month on the date we produce your monthly statement.,1,11,4.8,False,False,False,False,False,False,False,False,False
C00134,financial_institution\amazon_barclaycard_tandc.txt,account each month on the date we produce your monthly statement. We’ll charge interest on interest if you don’t repay your total outstanding balance in 6.,2,26,6.3,True,False,False,False,False,False,False,True,False
C00135,financial_institution\amazon_barclaycard_tandc.txt,We’ll charge interest on interest if you don’t repay your total outstanding balance in 6.,1,15,7.6,True,False,False,False,False,False,False,True,False
C00136,financial_institution\amazon_barclaycard_tandc.txt,We’ll charge interest on interest if you don’t repay your total outstanding balance in 6. Your card full each month (this is known as compound interest).,2,26,5.4,True,False,False,False,False,False,False,True,False
C00137,financial_institution\amazon_barclaycard_tandc.txt,Your card full each month (this is known as compound interest).,1,11,2.6,False,False,False,False,False,False,False,False,False
C00138,financial_institution\amazon_barclaycard_tandc.txt,"Your card full each month (this is known as compound interest). With your account, we’ll give you a digital card which you can access in the If interest is due, we’ll charge it from the date each amount is added to the app linked to your account.",2,47,7.9,False,False,False,False,False,False,False,True,False
C00139,financial_institution\amazon_barclaycard_tandc.txt,"With your account, we’ll give you a digital card which you can access in the If interest is due, we’ll charge it from the date each amount is added to the app linked to your account.",1,36,12.9,False,False,False,False,False,False,False,True,False
C00140,financial_institution\amazon_barclaycard_tandc.txt,"With your account, we’ll give you a digital card which you can access in the If interest is due, we’ll charge it from the date each amount is added to the app linked to your account. You’ll be able to use the digital card in some account.",2,47,8.4,False,False,False,False,False,False,False,True,False
C00141,financial_institution\amazon_barclaycard_tandc.txt,You’ll be able to use the digital card in some account.,1,11,4.8,False,False,False,False,False,False,False,False,False
C00142,financial_institution\amazon_barclaycard_tandc.txt,"You’ll be able to use the digital card in some account. Interest continues to be charged on all outstanding balances until digital wallets, and the digital card details for online transactions.",2,31,10.2,False,False,False,False,False,False,False,False,False
C00143,financial_institution\amazon_barclaycard_tandc.txt,"Interest continues to be charged on all outstanding balances until digital wallets, and the digital card details for online transactions.",1,20,14.0,False,False,False,False,False,False,False,False,False
C00144,financial_institution\amazon_barclaycard_tandc.txt,"Interest continues to be charged on all outstanding balances until digital wallets, and the digital card details for online transactions. We’ll also you pay off your balance or a court orders you to pay off your balance.",2,37,10.1,False,False,False,False,False,False,False,False,False
C00145,financial_institution\amazon_barclaycard_tandc.txt,We’ll also you pay off your balance or a court orders you to pay off your balance.,1,17,5.6,False,False,False,False,False,False,False,False,False
C00146,financial_institution\amazon_barclaycard_tandc.txt,We’ll also you pay off your balance or a court orders you to pay off your balance. This send you a physical card.,2,23,3.8,False,False,False,False,False,False,False,False,False
C00147,financial_institution\amazon_barclaycard_tandc.txt,This send you a physical card.,1,6,2.5,False,False,False,False,False,False,False,False,False
C00148,financial_institution\amazon_barclaycard_tandc.txt,This send you a physical card. All physical cards are our property.,2,12,5.4,False,False,False,False,False,False,False,False,False
